,angry,sad,disgust,fear,neutral,happy,SpkrID,Gender,Split_Set
1043_IWL_DIS_XX.wav,0.01,0.01,0.4637931034482758,0.139655172413793,0.3665517241379309,0.01,1043,Female,Train
1028_TAI_SAD_XX.wav,0.01,0.6906896551724138,0.0748275862068965,0.2044827586206896,0.01,0.01,1028,Female,Train
1040_IWL_SAD_XX.wav,0.01,0.3665517241379309,0.0424137931034482,0.1072413793103448,0.4637931034482758,0.01,1040,Male,Train
1001_TIE_SAD_XX.wav,0.01,0.0726666666666666,0.0413333333333333,0.0726666666666666,0.762,0.0413333333333333,1001,Male,Train
1004_IOM_NEU_XX.wav,0.1666666666666666,0.01,0.0726666666666666,0.01,0.6993333333333333,0.0413333333333333,1004,Female,Train
1052_DFA_SAD_XX.wav,0.0424137931034482,0.3017241379310345,0.139655172413793,0.139655172413793,0.3341379310344827,0.0424137931034482,1052,Female,Train
1046_ITH_SAD_XX.wav,0.01,0.0424137931034482,0.01,0.01,0.8527586206896551,0.0748275862068965,1046,Female,Train
1049_ITH_DIS_XX.wav,0.01,0.3665517241379309,0.01,0.5286206896551724,0.0424137931034482,0.0424137931034482,1049,Female,Train
1037_MTI_DIS_XX.wav,0.01,0.1072413793103448,0.4962068965517241,0.1072413793103448,0.2044827586206896,0.0748275862068965,1037,Female,Train
1031_TAI_DIS_XX.wav,0.0424137931034482,0.0424137931034482,0.6582758620689655,0.01,0.2368965517241379,0.01,1031,Male,Train
1012_IOM_HAP_XX.wav,0.1275,0.01,0.156875,0.01,0.156875,0.53875,1012,Female,Train
1024_MTI_HAP_XX.wav,0.01,0.0687499999999999,0.0687499999999999,0.0981249999999999,0.3624999999999999,0.391875,1024,Female,Train
1030_IWL_HAP_XX.wav,0.039375,0.01,0.01,0.01,0.156875,0.7737499999999999,1030,Female,Train
1027_MTI_FEA_XX.wav,0.039375,0.1862499999999999,0.156875,0.5093749999999999,0.0981249999999999,0.01,1027,Male,Train
1048_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.333125,0.626875,1048,Male,Train
1045_DFA_FEA_XX.wav,0.01,0.039375,0.039375,0.5093749999999999,0.3624999999999999,0.039375,1045,Male,Train
1003_IWW_SAD_XX.wav,0.01,0.1275,0.1862499999999999,0.30375,0.3624999999999999,0.01,1003,Female,Train
1042_DFA_HAP_XX.wav,0.01,0.01,0.0687499999999999,0.0687499999999999,0.30375,0.53875,1042,Male,Train
1015_IOM_FEA_XX.wav,0.0687499999999999,0.0687499999999999,0.245,0.156875,0.450625,0.01,1015,Male,Train
1051_ITS_FEA_XX.wav,0.1275,0.01,0.039375,0.65625,0.156875,0.01,1051,Male,Train
1036_ITH_HAP_XX.wav,0.039375,0.0687499999999999,0.0981249999999999,0.5093749999999999,0.1862499999999999,0.0981249999999999,1036,Male,Train
1033_IWL_FEA_XX.wav,0.039375,0.1862499999999999,0.2156249999999999,0.1862499999999999,0.3624999999999999,0.01,1033,Male,Train
1039_ITH_FEA_XX.wav,0.01,0.48,0.039375,0.30375,0.156875,0.01,1039,Male,Train
1018_IWW_HAP_XX.wav,0.01,0.01,0.01,0.0687499999999999,0.2156249999999999,0.6856249999999999,1018,Female,Train
1021_TAI_FEA_XX.wav,0.01,0.3624999999999999,0.039375,0.1862499999999999,0.391875,0.01,1021,Female,Train
1054_TSI_HAP_XX.wav,0.01,0.01,0.039375,0.245,0.0981249999999999,0.5975,1054,Female,Train
1005_DFA_HAP_XX.wav,0.1009677419354838,0.01,0.0403225806451612,0.0403225806451612,0.222258064516129,0.5861290322580646,1005,Male,Train
1008_DFA_FEA_XX.wav,0.2525806451612903,0.01,0.0403225806451612,0.6164516129032257,0.0706451612903225,0.01,1008,Female,Train
1040_MTI_FEA_XX.wav,0.0424137931034482,0.01,0.0424137931034482,0.1720689655172413,0.6258620689655172,0.1072413793103448,1040,Male,Train
1028_IWW_FEA_XX.wav,0.0424137931034482,0.6906896551724138,0.0424137931034482,0.1720689655172413,0.0424137931034482,0.01,1028,Female,Train
1037_MTI_HAP_XX.wav,0.01,0.01,0.0424137931034482,0.2044827586206896,0.1072413793103448,0.6258620689655172,1037,Female,Train
1034_TAI_FEA_XX.wav,0.0424137931034482,0.1072413793103448,0.0424137931034482,0.0424137931034482,0.7555172413793103,0.01,1034,Male,Train
1052_ITH_FEA_XX.wav,0.01,0.1720689655172413,0.0424137931034482,0.3665517241379309,0.3989655172413792,0.01,1052,Female,Train
1049_ITH_HAP_XX.wav,0.01,0.01,0.01,0.1072413793103448,0.139655172413793,0.7231034482758619,1049,Female,Train
1025_IWW_HAP_XX.wav,0.01,0.01,0.0435714285714285,0.0771428571428571,0.245,0.6142857142857143,1025,Female,Train
1022_IOM_FEA_XX.wav,0.0435714285714285,0.01,0.01,0.4128571428571428,0.5135714285714286,0.01,1022,Male,Train
1004_TIE_SAD_XX.wav,0.01,0.6679999999999999,0.0413333333333333,0.104,0.1353333333333333,0.0413333333333333,1004,Female,Train
1046_IWL_FEA_XX.wav,0.0424137931034482,0.2368965517241379,0.01,0.1720689655172413,0.5286206896551724,0.01,1046,Female,Train
1010_TAI_SAD_XX.wav,0.0413333333333333,0.104,0.01,0.104,0.7306666666666667,0.01,1010,Female,Train
1031_TAI_HAP_XX.wav,0.01,0.01,0.0424137931034482,0.01,0.7231034482758619,0.2044827586206896,1031,Male,Train
1001_IEO_DIS_MD.wav,0.1666666666666666,0.0726666666666666,0.386,0.0726666666666666,0.292,0.01,1001,Male,Train
1007_TIE_DIS_XX.wav,0.0726666666666666,0.386,0.2606666666666666,0.1666666666666666,0.104,0.01,1007,Female,Train
1043_IWL_HAP_XX.wav,0.0424137931034482,0.01,0.0424137931034482,0.01,0.2693103448275862,0.6258620689655172,1043,Female,Train
1038_ITS_FEA_XX.wav,0.1072413793103448,0.01,0.0748275862068965,0.5610344827586207,0.0424137931034482,0.2044827586206896,1038,Male,Train
1005_MTI_DIS_XX.wav,0.0413333333333333,0.1353333333333333,0.2606666666666666,0.0726666666666666,0.48,0.01,1005,Male,Train
1044_TSI_FEA_XX.wav,0.0726666666666666,0.01,0.104,0.7933333333333333,0.01,0.01,1044,Male,Train
1023_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.3546666666666666,0.6053333333333333,1023,Male,Train
1026_ITH_FEA_XX.wav,0.01,0.1666666666666666,0.0726666666666666,0.386,0.3546666666666666,0.01,1026,Male,Train
1014_ITS_SAD_XX.wav,0.0413333333333333,0.2606666666666666,0.01,0.292,0.386,0.01,1014,Male,Train
1029_DFA_HAP_XX.wav,0.01,0.01,0.0413333333333333,0.01,0.104,0.8246666666666667,1029,Female,Train
1050_WSI_FEA_XX.wav,0.104,0.104,0.1353333333333333,0.6053333333333333,0.0413333333333333,0.01,1050,Male,Train
1041_TSI_HAP_XX.wav,0.0413333333333333,0.01,0.0726666666666666,0.0726666666666666,0.2606666666666666,0.5426666666666666,1041,Male,Train
1020_WSI_SAD_XX.wav,0.01,0.48,0.01,0.2293333333333333,0.2606666666666666,0.01,1020,Female,Train
1017_ITS_DIS_XX.wav,0.1666666666666666,0.104,0.292,0.3546666666666666,0.0726666666666666,0.01,1017,Male,Train
1011_DFA_DIS_XX.wav,0.0726666666666666,0.198,0.4486666666666666,0.0413333333333333,0.2293333333333333,0.01,1011,Male,Train
1054_IEO_HAP_LO.wav,0.0726666666666666,0.01,0.0413333333333333,0.01,0.292,0.574,1054,Female,Train
1047_WSI_HAP_XX.wav,0.0413333333333333,0.01,0.0413333333333333,0.01,0.0413333333333333,0.856,1047,Female,Train
1008_IWL_SAD_XX.wav,0.139655172413793,0.6258620689655172,0.0748275862068965,0.0424137931034482,0.1072413793103448,0.01,1008,Female,Train
1002_MTI_SAD_XX.wav,0.01,0.3233333333333333,0.2606666666666666,0.198,0.1666666666666666,0.0413333333333333,1002,Female,Train
1035_ITS_HAP_XX.wav,0.01,0.01,0.0413333333333333,0.104,0.0726666666666666,0.762,1035,Male,Train
1032_DFA_FEA_XX.wav,0.0726666666666666,0.198,0.104,0.1353333333333333,0.48,0.01,1032,Male,Train
1010_ITH_SAD_XX.wav,0.01,0.2044827586206896,0.0424137931034482,0.3017241379310345,0.4313793103448275,0.01,1010,Female,Train
1007_TAI_DIS_XX.wav,0.0424137931034482,0.2368965517241379,0.5610344827586207,0.01,0.139655172413793,0.01,1007,Female,Train
1004_TAI_SAD_XX.wav,0.01,0.4962068965517241,0.01,0.2044827586206896,0.2693103448275862,0.01,1004,Female,Train
1030_WSI_HAP_XX.wav,0.139655172413793,0.01,0.1072413793103448,0.0424137931034482,0.139655172413793,0.5610344827586207,1030,Female,Train
1037_IEO_HAP_LO.wav,0.0748275862068965,0.0424137931034482,0.139655172413793,0.0424137931034482,0.4313793103448275,0.2693103448275862,1037,Female,Train
1043_IEO_ANG_LO.wav,0.0748275862068965,0.01,0.2368965517241379,0.01,0.5610344827586207,0.1072413793103448,1043,Female,Train
1052_TIE_NEU_XX.wav,0.0424137931034482,0.1720689655172413,0.1072413793103448,0.0424137931034482,0.6258620689655172,0.01,1052,Female,Train
1033_WSI_FEA_XX.wav,0.0748275862068965,0.01,0.1072413793103448,0.6582758620689655,0.0748275862068965,0.0748275862068965,1033,Male,Train
1046_IEO_FEA_LO.wav,0.0424137931034482,0.0748275862068965,0.0424137931034482,0.01,0.7879310344827585,0.0424137931034482,1046,Female,Train
1049_IEO_DIS_LO.wav,0.01,0.01,0.7231034482758619,0.2044827586206896,0.0424137931034482,0.01,1049,Female,Train
1025_TIE_HAP_XX.wav,0.01,0.0413333333333333,0.0726666666666666,0.01,0.198,0.6679999999999999,1025,Female,Train
1022_IEO_DIS_MD.wav,0.0748275862068965,0.0424137931034482,0.3989655172413792,0.0424137931034482,0.4313793103448275,0.01,1022,Male,Train
1028_TIE_FEA_XX.wav,0.01,0.4486666666666666,0.104,0.4173333333333333,0.01,0.01,1028,Female,Train
1009_WSI_SAD_XX.wav,0.1720689655172413,0.4313793103448275,0.1072413793103448,0.1720689655172413,0.1072413793103448,0.01,1009,Female,Train
1012_WSI_DIS_XX.wav,0.1720689655172413,0.01,0.7555172413793103,0.01,0.0424137931034482,0.01,1012,Female,Train
1006_DFA_DIS_XX.wav,0.01,0.01,0.8203448275862069,0.01,0.139655172413793,0.01,1006,Female,Train
1016_IEO_HAP_MD.wav,0.01,0.01,0.0424137931034482,0.0424137931034482,0.2044827586206896,0.6906896551724138,1016,Male,Train
1040_IEO_SAD_LO.wav,0.01,0.3017241379310345,0.0748275862068965,0.0424137931034482,0.5610344827586207,0.01,1040,Male,Train
1019_IEO_SAD_MD.wav,0.01,0.2693103448275862,0.0424137931034482,0.01,0.6582758620689655,0.01,1019,Male,Train
1003_DFA_SAD_XX.wav,0.01,0.4637931034482758,0.0424137931034482,0.139655172413793,0.3017241379310345,0.0424137931034482,1003,Female,Train
1017_IWW_DIS_XX.wav,0.0424137931034482,0.2693103448275862,0.2368965517241379,0.2368965517241379,0.2044827586206896,0.01,1017,Male,Train
1020_MTI_SAD_XX.wav,0.01,0.5286206896551724,0.0424137931034482,0.01,0.3989655172413792,0.01,1020,Female,Train
1023_MTI_DIS_XX.wav,0.0424137931034482,0.3017241379310345,0.2044827586206896,0.3665517241379309,0.0424137931034482,0.0424137931034482,1023,Male,Train
1014_IWW_SAD_XX.wav,0.01,0.1072413793103448,0.139655172413793,0.2693103448275862,0.4313793103448275,0.0424137931034482,1014,Male,Train
1041_ITH_HAP_XX.wav,0.0413333333333333,0.01,0.01,0.01,0.386,0.5426666666666666,1041,Male,Train
1029_MTI_HAP_XX.wav,0.01,0.01,0.0706451612903225,0.01,0.0706451612903225,0.8287096774193549,1029,Female,Train
1050_DFA_FEA_XX.wav,0.1353333333333333,0.0413333333333333,0.1666666666666666,0.48,0.1666666666666666,0.01,1050,Male,Train
1023_TAI_HAP_XX.wav,0.0403225806451612,0.01,0.01,0.0706451612903225,0.1009677419354838,0.7680645161290321,1023,Male,Train
1026_TAI_FEA_XX.wav,0.01,0.0403225806451612,0.01,0.434516129032258,0.434516129032258,0.0706451612903225,1026,Male,Train
1032_MTI_FEA_XX.wav,0.01,0.4486666666666666,0.0726666666666666,0.1353333333333333,0.3233333333333333,0.01,1032,Male,Train
1035_IWL_HAP_XX.wav,0.0413333333333333,0.01,0.0413333333333333,0.01,0.2293333333333333,0.6679999999999999,1035,Male,Train
1047_DFA_HAP_XX.wav,0.01,0.01,0.0413333333333333,0.0413333333333333,0.1666666666666666,0.7306666666666667,1047,Female,Train
1053_ITS_HAP_XX.wav,0.01,0.0413333333333333,0.01,0.01,0.104,0.8246666666666667,1053,Female,Train
1002_IOM_SAD_XX.wav,0.0413333333333333,0.0726666666666666,0.0413333333333333,0.3233333333333333,0.48,0.0413333333333333,1002,Female,Train
1038_IWL_FEA_XX.wav,0.4173333333333333,0.0413333333333333,0.198,0.2606666666666666,0.0726666666666666,0.01,1038,Male,Train
1044_ITH_FEA_XX.wav,0.0413333333333333,0.0726666666666666,0.104,0.6679999999999999,0.104,0.01,1044,Male,Train
1005_IOM_DIS_XX.wav,0.0413333333333333,0.1666666666666666,0.292,0.2293333333333333,0.2606666666666666,0.01,1005,Male,Train
1011_MTI_DIS_XX.wav,0.0726666666666666,0.0726666666666666,0.6053333333333333,0.01,0.2293333333333333,0.01,1011,Male,Train
1008_IWW_SAD_XX.wav,0.104,0.104,0.1353333333333333,0.6053333333333333,0.0413333333333333,0.01,1008,Female,Train
1015_ITH_FEA_XX.wav,0.01,0.1353333333333333,0.0726666666666666,0.5426666666666666,0.2293333333333333,0.01,1015,Male,Train
1009_IWL_FEA_XX.wav,0.2293333333333333,0.01,0.0726666666666666,0.5426666666666666,0.0413333333333333,0.104,1009,Female,Train
1027_TSI_FEA_XX.wav,0.1666666666666666,0.104,0.0413333333333333,0.4173333333333333,0.2293333333333333,0.0413333333333333,1027,Male,Train
1012_ITH_HAP_XX.wav,0.01,0.0726666666666666,0.01,0.104,0.198,0.6053333333333333,1012,Female,Train
1006_TAI_HAP_XX.wav,0.01,0.01,0.104,0.0413333333333333,0.104,0.7306666666666667,1006,Female,Train
1024_TSI_HAP_XX.wav,0.0726666666666666,0.01,0.1353333333333333,0.1353333333333333,0.198,0.4486666666666666,1024,Female,Train
1018_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.1353333333333333,0.8246666666666667,1018,Female,Train
1021_ITS_FEA_XX.wav,0.01,0.2293333333333333,0.01,0.48,0.2606666666666666,0.01,1021,Female,Train
1009_DFA_NEU_XX.wav,0.0748275862068965,0.0748275862068965,0.0748275862068965,0.0424137931034482,0.6906896551724138,0.0424137931034482,1009,Female,Train
1015_ITS_NEU_XX.wav,0.01,0.0748275862068965,0.01,0.0424137931034482,0.4962068965517241,0.3665517241379309,1015,Male,Train
1030_ITH_DIS_XX.wav,0.0424137931034482,0.01,0.6582758620689655,0.01,0.2693103448275862,0.01,1030,Female,Train
1021_IWL_SAD_XX.wav,0.01,0.1720689655172413,0.01,0.01,0.7879310344827585,0.01,1021,Female,Train
1042_ITS_DIS_XX.wav,0.0424137931034482,0.139655172413793,0.4637931034482758,0.0424137931034482,0.3017241379310345,0.01,1042,Male,Train
1024_IWL_DIS_XX.wav,0.0424137931034482,0.1720689655172413,0.3989655172413792,0.0424137931034482,0.3017241379310345,0.0424137931034482,1024,Female,Train
1003_MTI_NEU_XX.wav,0.01,0.1072413793103448,0.0424137931034482,0.01,0.7879310344827585,0.0424137931034482,1003,Female,Train
1051_WSI_SAD_XX.wav,0.01,0.1720689655172413,0.1072413793103448,0.01,0.6906896551724138,0.01,1051,Male,Train
1048_TSI_DIS_XX.wav,0.0748275862068965,0.0424137931034482,0.7555172413793103,0.01,0.0748275862068965,0.0424137931034482,1048,Male,Train
1006_MTI_ANG_XX.wav,0.8203448275862069,0.01,0.0748275862068965,0.0424137931034482,0.0424137931034482,0.01,1006,Female,Train
1012_DFA_ANG_XX.wav,0.7231034482758619,0.01,0.1072413793103448,0.01,0.1072413793103448,0.0424137931034482,1012,Female,Train
1036_DFA_DIS_XX.wav,0.3989655172413792,0.0748275862068965,0.3989655172413792,0.01,0.1072413793103448,0.01,1036,Male,Train
1027_ITH_SAD_XX.wav,0.01,0.4313793103448275,0.1720689655172413,0.1072413793103448,0.2368965517241379,0.0424137931034482,1027,Male,Train
1045_TSI_SAD_XX.wav,0.01,0.139655172413793,0.0748275862068965,0.1072413793103448,0.6582758620689655,0.01,1045,Male,Train
1033_DFA_SAD_XX.wav,0.139655172413793,0.01,0.2044827586206896,0.1072413793103448,0.4962068965517241,0.0424137931034482,1033,Male,Train
1018_ITS_ANG_XX.wav,0.2693103448275862,0.0424137931034482,0.3665517241379309,0.2044827586206896,0.1072413793103448,0.01,1018,Female,Train
1039_ITS_SAD_XX.wav,0.01,0.5610344827586207,0.0424137931034482,0.139655172413793,0.2368965517241379,0.01,1039,Male,Train
1054_WSI_DIS_XX.wav,0.1072413793103448,0.139655172413793,0.3989655172413792,0.1720689655172413,0.1720689655172413,0.01,1054,Female,Train
1028_TAI_DIS_XX.wav,0.1442857142857142,0.0771428571428571,0.6478571428571429,0.0435714285714285,0.0771428571428571,0.01,1028,Female,Train
1043_ITH_SAD_XX.wav,0.01,0.3121428571428571,0.1778571428571428,0.2785714285714285,0.2114285714285714,0.01,1043,Female,Train
1046_ITH_DIS_XX.wav,0.0771428571428571,0.1778571428571428,0.1107142857142857,0.0771428571428571,0.48,0.0771428571428571,1046,Female,Train
1007_IWW_NEU_XX.wav,0.1072413793103448,0.0748275862068965,0.2368965517241379,0.1072413793103448,0.4637931034482758,0.01,1007,Female,Train
1049_DFA_SAD_XX.wav,0.1107142857142857,0.1778571428571428,0.0435714285714285,0.2114285714285714,0.4464285714285714,0.01,1049,Female,Train
1031_MTI_SAD_XX.wav,0.01,0.2785714285714285,0.0435714285714285,0.0435714285714285,0.6142857142857143,0.01,1031,Male,Train
1001_TIE_DIS_XX.wav,0.2693103448275862,0.01,0.4962068965517241,0.0748275862068965,0.139655172413793,0.01,1001,Male,Train
1004_IOM_ANG_XX.wav,0.6582758620689655,0.01,0.1720689655172413,0.01,0.139655172413793,0.01,1004,Female,Train
1010_MTI_ANG_XX.wav,0.5286206896551724,0.0424137931034482,0.2044827586206896,0.0424137931034482,0.1720689655172413,0.01,1010,Female,Train
1040_IWL_DIS_XX.wav,0.01,0.48,0.0771428571428571,0.1107142857142857,0.3121428571428571,0.01,1040,Male,Train
1013_IWL_NEU_XX.wav,0.1072413793103448,0.0748275862068965,0.0424137931034482,0.01,0.7231034482758619,0.0424137931034482,1013,Female,Train
1034_MTI_DIS_XX.wav,0.01,0.3121428571428571,0.1107142857142857,0.0435714285714285,0.5135714285714286,0.01,1034,Male,Train
1037_IWL_SAD_XX.wav,0.01,0.7149999999999999,0.0435714285714285,0.0435714285714285,0.1778571428571428,0.01,1037,Female,Train
1052_DFA_DIS_XX.wav,0.3792857142857142,0.0435714285714285,0.245,0.0771428571428571,0.245,0.01,1052,Female,Train
1046_IWW_FEA_XX.wav,0.01,0.0748275862068965,0.01,0.3665517241379309,0.5286206896551724,0.01,1046,Female,Train
1040_IOM_FEA_XX.wav,0.01,0.1720689655172413,0.0748275862068965,0.1720689655172413,0.5286206896551724,0.0424137931034482,1040,Male,Train
1052_TAI_FEA_XX.wav,0.1072413793103448,0.01,0.01,0.7555172413793103,0.1072413793103448,0.01,1052,Female,Train
1043_IWW_HAP_XX.wav,0.01,0.01,0.01,0.1072413793103448,0.2693103448275862,0.5934482758620689,1043,Female,Train
1034_TIE_FEA_XX.wav,0.2044827586206896,0.1720689655172413,0.139655172413793,0.1720689655172413,0.2693103448275862,0.0424137931034482,1034,Male,Train
1049_TAI_HAP_XX.wav,0.0424137931034482,0.01,0.01,0.1720689655172413,0.0424137931034482,0.7231034482758619,1049,Female,Train
1037_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1037,Female,Train
1031_TIE_HAP_XX.wav,0.01,0.0424137931034482,0.01,0.01,0.7879310344827585,0.139655172413793,1031,Male,Train
1037_TAI_SAD_XX.wav,0.01,0.6478571428571429,0.01,0.2114285714285714,0.1107142857142857,0.01,1037,Female,Train
1028_IOM_DIS_XX.wav,0.2537037037037036,0.01,0.6018518518518517,0.0796296296296296,0.0448148148148148,0.01,1028,Female,Train
1025_IOM_SAD_XX.wav,0.0448148148148148,0.3929629629629629,0.184074074074074,0.0448148148148148,0.3233333333333333,0.01,1025,Female,Train
1040_TAI_DIS_XX.wav,0.01,0.4464285714285714,0.1442857142857142,0.2114285714285714,0.1778571428571428,0.01,1040,Male,Train
1031_IWW_SAD_XX.wav,0.0435714285714285,0.1778571428571428,0.01,0.1778571428571428,0.5807142857142856,0.01,1031,Male,Train
1049_IWL_SAD_XX.wav,0.0435714285714285,0.0771428571428571,0.0435714285714285,0.0435714285714285,0.782142857142857,0.01,1049,Female,Train
1052_IWL_DIS_XX.wav,0.1107142857142857,0.0435714285714285,0.4128571428571428,0.1107142857142857,0.3121428571428571,0.01,1052,Female,Train
1007_TIE_NEU_XX.wav,0.139655172413793,0.0424137931034482,0.139655172413793,0.01,0.6582758620689655,0.01,1007,Female,Train
1046_MTI_DIS_XX.wav,0.01,0.3121428571428571,0.1107142857142857,0.1442857142857142,0.4128571428571428,0.01,1046,Female,Train
1001_IEO_ANG_HI.wav,0.6258620689655172,0.01,0.3017241379310345,0.01,0.0424137931034482,0.01,1001,Male,Train
1010_IWW_ANG_XX.wav,0.7879310344827585,0.01,0.139655172413793,0.0424137931034482,0.01,0.01,1010,Female,Train
1043_MTI_SAD_XX.wav,0.01,0.3792857142857142,0.0771428571428571,0.1107142857142857,0.4128571428571428,0.01,1043,Female,Train
1034_IWW_DIS_XX.wav,0.0435714285714285,0.1778571428571428,0.1107142857142857,0.3457142857142857,0.3121428571428571,0.01,1034,Male,Train
1004_IEO_DIS_LO.wav,0.0424137931034482,0.2368965517241379,0.3665517241379309,0.0748275862068965,0.2693103448275862,0.01,1004,Female,Train
1017_WSI_NEU_XX.wav,0.1353333333333333,0.01,0.0726666666666666,0.0413333333333333,0.7306666666666667,0.01,1017,Male,Train
1011_TSI_NEU_XX.wav,0.0413333333333333,0.0413333333333333,0.0726666666666666,0.0413333333333333,0.7933333333333333,0.01,1011,Male,Train
1014_TSI_ANG_XX.wav,0.6993333333333333,0.01,0.2293333333333333,0.0413333333333333,0.01,0.01,1014,Male,Train
1022_ITH_ANG_XX.wav,0.4648387096774193,0.0403225806451612,0.1616129032258064,0.1009677419354838,0.222258064516129,0.01,1022,Male,Train
1019_IWL_NEU_XX.wav,0.01,0.0706451612903225,0.0403225806451612,0.01,0.7983870967741935,0.0706451612903225,1019,Male,Train
1028_DFA_ANG_XX.wav,0.8590322580645161,0.01,0.1009677419354838,0.01,0.01,0.01,1028,Female,Train
1025_DFA_NEU_XX.wav,0.1312903225806451,0.1009677419354838,0.0403225806451612,0.1312903225806451,0.4951612903225806,0.1009677419354838,1025,Female,Train
1003_MTI_SAD_XX.wav,0.01,0.3457142857142857,0.0771428571428571,0.0435714285714285,0.5135714285714286,0.01,1003,Female,Train
1051_WSI_FEA_XX.wav,0.245,0.01,0.245,0.1778571428571428,0.3121428571428571,0.01,1051,Male,Train
1009_DFA_SAD_XX.wav,0.01,0.6366666666666666,0.01,0.1144444444444444,0.2188888888888888,0.01,1009,Female,Train
1006_MTI_DIS_XX.wav,0.0448148148148148,0.1144444444444444,0.7062962962962962,0.1144444444444444,0.01,0.01,1006,Female,Train
1045_TSI_FEA_XX.wav,0.01,0.0435714285714285,0.0435714285714285,0.7485714285714284,0.1442857142857142,0.01,1045,Male,Train
1048_WSI_HAP_XX.wav,0.0771428571428571,0.01,0.0435714285714285,0.01,0.1442857142857142,0.7149999999999999,1048,Male,Train
1030_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.0771428571428571,0.8828571428571428,1030,Female,Train
1039_ITS_FEA_XX.wav,0.01,0.0771428571428571,0.0435714285714285,0.782142857142857,0.0771428571428571,0.01,1039,Male,Train
1033_DFA_FEA_XX.wav,0.1778571428571428,0.01,0.0771428571428571,0.5135714285714286,0.1442857142857142,0.0771428571428571,1033,Male,Train
1027_ITH_FEA_XX.wav,0.0435714285714285,0.1107142857142857,0.0771428571428571,0.6142857142857143,0.1442857142857142,0.01,1027,Male,Train
1042_TSI_HAP_XX.wav,0.0435714285714285,0.0771428571428571,0.0435714285714285,0.2114285714285714,0.4128571428571428,0.2114285714285714,1042,Male,Train
1036_ITS_HAP_XX.wav,0.0771428571428571,0.0435714285714285,0.0771428571428571,0.245,0.245,0.3121428571428571,1036,Male,Train
1051_TAI_ANG_XX.wav,0.8246666666666667,0.01,0.1353333333333333,0.01,0.01,0.01,1051,Male,Train
1012_TIE_FEA_XX.wav,0.1353333333333333,0.0726666666666666,0.0726666666666666,0.574,0.1353333333333333,0.01,1012,Female,Train
1045_IWW_ANG_XX.wav,0.1353333333333333,0.01,0.3233333333333333,0.2606666666666666,0.2293333333333333,0.0413333333333333,1045,Male,Train
1036_IOM_NEU_XX.wav,0.0413333333333333,0.0726666666666666,0.0726666666666666,0.0726666666666666,0.7306666666666667,0.01,1036,Male,Train
1009_IEO_FEA_MD.wav,0.198,0.0726666666666666,0.1353333333333333,0.48,0.104,0.01,1009,Female,Train
1042_IWW_NEU_XX.wav,0.0413333333333333,0.0726666666666666,0.1666666666666666,0.1353333333333333,0.574,0.01,1042,Male,Train
1018_IOM_FEA_XX.wav,0.01,0.139655172413793,0.1072413793103448,0.2044827586206896,0.5286206896551724,0.01,1018,Female,Train
1054_MTI_NEU_XX.wav,0.01,0.1353333333333333,0.01,0.0726666666666666,0.7306666666666667,0.0413333333333333,1054,Female,Train
1021_IEO_ANG_LO.wav,0.0726666666666666,0.01,0.01,0.01,0.856,0.0413333333333333,1021,Female,Train
1027_IEO_DIS_LO.wav,0.01,0.0413333333333333,0.5113333333333333,0.0413333333333333,0.3233333333333333,0.0726666666666666,1027,Male,Train
1030_TIE_NEU_XX.wav,0.0413333333333333,0.104,0.01,0.01,0.7933333333333333,0.0413333333333333,1030,Female,Train
1048_TAI_NEU_XX.wav,0.01,0.0413333333333333,0.01,0.0413333333333333,0.8246666666666667,0.0726666666666666,1048,Male,Train
1015_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.139655172413793,0.8203448275862069,1015,Male,Train
1039_IOM_ANG_XX.wav,0.8873333333333333,0.01,0.0726666666666666,0.01,0.01,0.01,1039,Male,Train
1024_IEO_FEA_LO.wav,0.0413333333333333,0.3233333333333333,0.2606666666666666,0.1353333333333333,0.2293333333333333,0.01,1024,Female,Train
1006_IEO_HAP_MD.wav,0.01,0.01,0.0413333333333333,0.01,0.3233333333333333,0.6053333333333333,1006,Female,Train
1002_WSI_DIS_XX.wav,0.292,0.0726666666666666,0.2293333333333333,0.3233333333333333,0.0413333333333333,0.0413333333333333,1002,Female,Train
1033_TIE_ANG_XX.wav,0.8873333333333333,0.01,0.0413333333333333,0.0413333333333333,0.01,0.01,1033,Male,Train
1031_TIE_DIS_XX.wav,0.0403225806451612,0.1009677419354838,0.2829032258064516,0.2525806451612903,0.2829032258064516,0.0403225806451612,1031,Male,Train
1016_IWW_NEU_XX.wav,0.039375,0.039375,0.039375,0.156875,0.65625,0.0687499999999999,1016,Male,Train
1052_MTI_SAD_XX.wav,0.0403225806451612,0.1312903225806451,0.0706451612903225,0.1919354838709677,0.5254838709677419,0.0403225806451612,1052,Female,Train
1028_TIE_SAD_XX.wav,0.01,0.7737499999999999,0.039375,0.0687499999999999,0.0981249999999999,0.01,1028,Female,Train
1037_IOM_DIS_XX.wav,0.01,0.0403225806451612,0.6164516129032257,0.0403225806451612,0.2525806451612903,0.0403225806451612,1037,Female,Train
